Record ID	PHI_MolConn_ID	IdentifierTypeOfProteinID	ProteinID	IdentifierTypeOfGeneLocusID	GeneLocusID	Genomic sequence providing strain	Gene_name	Genome location	Specific modification/s to the targeted protein or promoter	Accession ID for the modified genetic element  	Known interacting protein(s) in the pathogen	Interacting protein - locus ID 	Multiple_mutation	Pathogen_NCBI_species_Taxonomy ID	Pathogen_species	Pathogen_NCBI_strain_Taxonomy_ID	Experimental_strain	Disease_name	Host_descripton	Host_NCBI_Taxonomy_ID	Experimental_host_species	Host_strain_genotype_or cultivar_taxonomy_ID_NCBI	HostGenotype_definedGene of interest	HostGenotype_definedGene of interest _AccessionID	tissue_type	Function	GO_annotation	Database	Pathway_secretion_systems	Phenotype_of_mutant	Mating_defect_prior_to_penetration	Pre_penetration_defect	Penetration_defect	Post_penetration_defect	Disease_development_macroscopically_visible	Vegetative_spores	Sexual_spores	In_vitro_growth	Spore_germination	Inducer	ChemicalAccession (Chebi/CAS)	Tested Host_target	TestedHostTarget_AccessionID	Interaction phenotype	Host_response	Experimental_evidence	Transient Assay Experimental Evidence	Species_Expert	Entered_by	Literature_ID	Literature_source	DOI	Comments
Record 3629	PHI:2721	Uniprot	G7TK09	Genbank	AEQ95751	BLS256	tal2a	no data found					no	129394	Xanthomonas oryzae  pv. Oryzicola	383407	BLS256	Bacterial leaf streak	Eudicot	4530	Rice	N 22			leaves	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Functional test in host: transient expression		na	RP	23078195	Pubmed	10.1111/j.1469-8137.2012.04367.x	no comments
Record 3630	PHI:2722	Uniprot	G7TJZ8	Genbank	AEQ95741	BLS256	tal2g	no data found					no	129394	Xanthomonas oryzae  pv. Oryzicola	383407	BLS256	Bacterial leaf streak	Eudicot	4530	Rice	N 22			leaves	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Functional test in host: transient expression		na	RP	23078195	Pubmed	10.1111/j.1469-8137.2012.04367.x	no comments
Record 3631	PHI:2717	Uniprot	Q9FDG1	Genbank	AF275317_1	PXO86	avrXa7	no data found					no	129394	Xanthomonas oryzae  pv. Oryzicola	383407	BLS256	Bacterial leaf streak	Eudicot	4530	Rice	Dular			leaves	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Functional test in host: transient expression		na	RP	23078195	Pubmed	10.1111/j.1469-8137.2012.04367.x	no comments
Record 3632	PHI:2718	Uniprot	Q6RKD2	Genbank	AAS46025	PXO99	pthXo1	no data found					no	129394	Xanthomonas oryzae  pv. Oryzicola	383407	BLS256	Bacterial leaf streak	Eudicot	4530	Rice	Dular			leaves	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Functional test in host: transient expression		na	RP	23078195	Pubmed	10.1111/j.1469-8137.2012.04367.x	no comments
Record 3633	PHI:2719	Uniprot	G1FM79	Genbank	AEK86668	BAI3	talC	no data found					no	129394	Xanthomonas oryzae  pv. Oryzicola	383407	BLS256	Bacterial leaf streak	Eudicot	4530	Rice	Dular			leaves	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Functional test in host: transient expression		na	RP	23078195	Pubmed	10.1111/j.1469-8137.2012.04367.x	no comments
Record 3634	PHI:2720	Uniprot	G7T9N6	Genbank	AEQ94695	BLS256	tal1c	no data found					no	129394	Xanthomonas oryzae  pv. Oryzicola	383407	BLS256	Bacterial leaf streak	Eudicot	4530	Rice	Dular			leaves	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Functional test in host: transient expression		na	RP	23078195	Pubmed	10.1111/j.1469-8137.2012.04367.x	no comments
Record 3635	PHI:2721	Uniprot	G7TK09	Genbank	AEQ95751	BLS256	tal2a	no data found					no	129394	Xanthomonas oryzae  pv. Oryzicola	383407	BLS256	Bacterial leaf streak	Eudicot	4530	Rice	Dular			leaves	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Functional test in host: transient expression		na	RP	23078195	Pubmed	10.1111/j.1469-8137.2012.04367.x	no comments
Record 3636	PHI:2722	Uniprot	G7TJZ8	Genbank	AEQ95741	BLS256	tal2g	no data found					no	129394	Xanthomonas oryzae  pv. Oryzicola	383407	BLS256	Bacterial leaf streak	Eudicot	4530	Rice	Dular			leaves	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Functional test in host: transient expression		na	RP	23078195	Pubmed	10.1111/j.1469-8137.2012.04367.x	no comments
Record 3637	PHI:2717	Uniprot	Q9FDG1	Genbank	AF275317_1	PXO86	avrXa7	no data found					no	129394	Xanthomonas oryzae  pv. Oryzicola	383407	BLS256	Bacterial leaf streak	Eudicot	4530	Rice	Rayada			leaves	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Functional test in host: transient expression		na	RP	23078195	Pubmed	10.1111/j.1469-8137.2012.04367.x	no comments
Record 3638	PHI:2718	Uniprot	Q6RKD2	Genbank	AAS46025	PXO99	pthXo1	no data found					no	129394	Xanthomonas oryzae  pv. Oryzicola	383407	BLS256	Bacterial leaf streak	Eudicot	4530	Rice	Rayada			leaves	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Functional test in host: transient expression		na	RP	23078195	Pubmed	10.1111/j.1469-8137.2012.04367.x	no comments
Record 3639	PHI:2719	Uniprot	G1FM79	Genbank	AEK86668	BAI3	talC	no data found					no	129394	Xanthomonas oryzae  pv. Oryzicola	383407	BLS256	Bacterial leaf streak	Eudicot	4530	Rice	Rayada			leaves	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Functional test in host: transient expression		na	RP	23078195	Pubmed	10.1111/j.1469-8137.2012.04367.x	no comments
Record 3640	PHI:2720	Uniprot	G7T9N6	Genbank	AEQ94695	BLS256	tal1c	no data found					no	129394	Xanthomonas oryzae  pv. Oryzicola	383407	BLS256	Bacterial leaf streak	Eudicot	4530	Rice	Rayada			leaves	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Functional test in host: transient expression		na	RP	23078195	Pubmed	10.1111/j.1469-8137.2012.04367.x	no comments
Record 3641	PHI:2721	Uniprot	G7TK09	Genbank	AEQ95751	BLS256	tal2a	no data found					no	129394	Xanthomonas oryzae  pv. Oryzicola	383407	BLS256	Bacterial leaf streak	Eudicot	4530	Rice	Rayada			leaves	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Functional test in host: transient expression		na	RP	23078195	Pubmed	10.1111/j.1469-8137.2012.04367.x	no comments
Record 3642	PHI:2722	Uniprot	G7TJZ8	Genbank	AEQ95741	BLS256	tal2g	no data found					no	129394	Xanthomonas oryzae  pv. Oryzicola	383407	BLS256	Bacterial leaf streak	Eudicot	4530	Rice	Rayada			leaves	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Functional test in host: transient expression		na	RP	23078195	Pubmed	10.1111/j.1469-8137.2012.04367.x	no comments
Record 3643	PHI:2717	Uniprot	Q9FDG1	Genbank	AF275317_1	PXO86	avrXa7	no data found					no	129394	Xanthomonas oryzae  pv. Oryzicola	383407	BLS256	Bacterial leaf streak	Eudicot	4530	Rice	FR13 A			leaves	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Functional test in host: transient expression		na	RP	23078195	Pubmed	10.1111/j.1469-8137.2012.04367.x	no comments
Record 3644	PHI:2718	Uniprot	Q6RKD2	Genbank	AAS46025	PXO99	pthXo1	no data found					no	129394	Xanthomonas oryzae  pv. Oryzicola	383407	BLS256	Bacterial leaf streak	Eudicot	4530	Rice	FR13 A			leaves	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Functional test in host: transient expression		na	RP	23078195	Pubmed	10.1111/j.1469-8137.2012.04367.x	no comments
Record 3645	PHI:2719	Uniprot	G1FM79	Genbank	AEK86668	BAI3	talC	no data found					no	129394	Xanthomonas oryzae  pv. Oryzicola	383407	BLS256	Bacterial leaf streak	Eudicot	4530	Rice	FR13 A			leaves	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Functional test in host: transient expression		na	RP	23078195	Pubmed	10.1111/j.1469-8137.2012.04367.x	no comments
Record 3646	PHI:2720	Uniprot	G7T9N6	Genbank	AEQ94695	BLS256	tal1c	no data found					no	129394	Xanthomonas oryzae  pv. Oryzicola	383407	BLS256	Bacterial leaf streak	Eudicot	4530	Rice	FR13 A			leaves	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Functional test in host: transient expression		na	RP	23078195	Pubmed	10.1111/j.1469-8137.2012.04367.x	no comments
Record 3647	PHI:2721	Uniprot	G7TK09	Genbank	AEQ95751	BLS256	tal2a	no data found					no	129394	Xanthomonas oryzae  pv. Oryzicola	383407	BLS256	Bacterial leaf streak	Eudicot	4530	Rice	FR13 A			leaves	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Functional test in host: transient expression		na	RP	23078195	Pubmed	10.1111/j.1469-8137.2012.04367.x	no comments
Record 3648	PHI:2722	Uniprot	G7TJZ8	Genbank	AEQ95741	BLS256	tal2g	no data found					no	129394	Xanthomonas oryzae  pv. Oryzicola	383407	BLS256	Bacterial leaf streak	Eudicot	4530	Rice	FR13 A			leaves	Effector protein	no data found	no data found	no data found	Effector (plant avirulence determinant)	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Functional test in host: transient expression		na	RP	23078195	Pubmed	10.1111/j.1469-8137.2012.04367.x	no comments
Record 3649	PHI:2723			Genbank	BC1G_02386.1	no data found	Bcgar1	no data found					PHI:2724	40559	Botrytis cinerea	332648	B05.10	Grey mould fungus	Eudicot	3885	Arabidopsis thaliana	Col-0			leaves	Galacturonate reductase genes	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	22937823	Pubmed	10.1111/j.1364-3703.2012.00825.x	no comments
Record 3650	PHI:2724			Genbank	BC1G_02027.1	no data found	Bcgar2	no data found					PHI:2723	40559	Botrytis cinerea	332648	B05.10	Grey mould fungus	Eudicot	3885	Arabidopsis thaliana	Col-0			leaves	Galacturonate reductase genes	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	22937823	Pubmed	10.1111/j.1364-3703.2012.00825.x	no comments
Record 3651	PHI:2725			Genbank	BC1G_08318.1	no data found	Bclgd1	no data found					no	40559	Botrytis cinerea	332648	B05.10	Grey mould fungus	Eudicot	3885	Arabidopsis thaliana	Col-0			leaves	Galactonate dehydratase gene	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	22937823	Pubmed	10.1111/j.1364-3703.2012.00825.x	no comments
Record 3652	PHI:2726			Genbank	BC1G_02028.1	no data found	Bclga1	no data found					no	40559	Botrytis cinerea	332648	B05.10	Grey mould fungus	Eudicot	3885	Arabidopsis thaliana	Col-0			leaves	2-keto-3-deoxy- L -galactonate aldolase gene	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	22937823	Pubmed	10.1111/j.1364-3703.2012.00825.x	no comments
Record 3653	PHI:2723			Genbank	BC1G_02386.1	no data found	Bcgar1	no data found					PHI:2724	40559	Botrytis cinerea	332648	B05.10	Grey mould fungus	Eudicot	4100	Nicotiana benthamiana	no data found			leaves	Galacturonate reductase genes	no data found	no data found	no data found	Reduced virulence	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found	no data found			no data found	Gene deletion: full		na	RP	22937823	Pubmed	10.1111/j.1364-3703.2012.00825.x	no comments
