Record ID	PHI_MolConn_ID	IdentifierTypeOfProteinID	ProteinID	IdentifierTypeOfGeneLocusID	GeneLocusID	Genomic sequence providing strain	Gene_name	Genome location	Specific modification/s to the targeted protein or promoter	Accession ID for the modified genetic element	Known interacting protein(s) in the pathogen	Interacting protein - locus ID	Multiple_mutation	Pathogen_NCBI_species_Taxonomy ID	Pathogen_species	Pathogen_NCBI_strain_Taxonomy_ID	Experimental_strain	Disease_name	Host_descripton	Host_NCBI_Taxonomy_ID	Experimental_host_species	Host_strain_genotype_or cultivar_taxonomy_ID_NCBI	HostGenotype_definedGene of interest	HostGenotype_definedGene of interest _AccessionID	tissue_type	Function	GO_annotation	Database	Pathway_secretion_systems	Phenotype_of_mutant	Mating_defect_prior_to_penetration	Pre_penetration_defect	Penetration_defect	Post_penetration_defect	Disease_development_macroscopically_visible	Vegetative_spores	Sexual_spores	In_vitro_growth	Spore_germination	Inducer	ChemicalAccession (Chebi/CAS)	Tested Host_target	TestedHostTarget_AccessionID	Interaction phenotype	Host_response	Experimental_evidence	Transient Assay Experimental Evidence	Species_Expert	Entered_by	Literature_ID	Literature_source	DOI	Comments
Record 960	PHI:840	Uniprot	A4ULI6	EMBL	ABO93365	04-DJ1	erg11/cyp51						no	1047171	Zymoseptoria triticii (related: Mycosphaerella graminicola)	54734	K 1562	Septoria leaf blotch	Monocots	4564	Triticum (related: Wheat)					eburicol 14 alpha-demethylase			Sterol biosynthesis	chemistry target: resistance to chemical 	no data found	no data found	no data found	no data found							anti-infective: cyproconazole: CAS: 94361-06-5					mutation: characterised		HJC	KHK; AC	17511023	PubMed	10.1002/ps.1390	TriR2
Record 961	PHI:841	Uniprot	A4ULI7	EMBL	ABO93366	04-JL3a	erg11/cyp51						no	1047171	Zymoseptoria triticii (related: Mycosphaerella graminicola)	54734	K 1562	Septoria leaf blotch	Monocots	4564	Triticum (related: Wheat)					eburicol 14 alpha-demethylase			Sterol biosynthesis	chemistry target: resistance to chemical 	no data found	no data found	no data found	no data found							anti-infective: cyproconazole: CAS: 94361-06-5					mutation: characterised		HJC	KHK; AC	17511023	PubMed	10.1002/ps.1390	TriR3
Record 962	PHI:842	Uniprot	A4ULI8	EMBL	ABO93367	04-JL2b	erg11/cyp51						no	1047171	Zymoseptoria triticii (related: Mycosphaerella graminicola)	54734	K 1562	Septoria leaf blotch	Monocots	4564	Triticum (related: Wheat)					eburicol 14 alpha-demethylase			Sterol biosynthesis	chemistry target: resistance to chemical 	no data found	no data found	no data found	no data found							anti-infective: cyproconazole: CAS: 94361-06-5					mutation: characterised		HJC	KHK; AC	17511023	PubMed	10.1002/ps.1390	TriR5
Record 963	PHI:843	Uniprot	A4ULI9	EMBL	ABO93368	04-WZ2	erg11/cyp51						no	1047171	Zymoseptoria triticii (related: Mycosphaerella graminicola)	54734	K 1562	Septoria leaf blotch	Monocots	4564	Triticum (related: Wheat)					eburicol 14 alpha-demethylase			Sterol biosynthesis	chemistry target: resistance to chemical 	no data found	no data found	no data found	no data found							anti-infective: cyproconazole: CAS: 94361-06-5					mutation: characterised		HJC	KHK; AC	17511023	PubMed	10.1002/ps.1390	TriR5
Record 964	PHI:844	Uniprot	A4ULJ0	EMBL	ABO93369	04-AAW2	erg11/cyp51						no	1047171	Zymoseptoria triticii (related: Mycosphaerella graminicola)	54734	K 1562	Septoria leaf blotch	Monocots	4564	Triticum (related: Wheat)					eburicol 14 alpha-demethylase			Sterol biosynthesis	chemistry target: resistance to chemical 	no data found	no data found	no data found	no data found							anti-infective: cyproconazole: CAS: 94361-06-5					mutation: characterised		HJC	KHK; AC	17511023	PubMed	10.1002/ps.1390	TriR6
Record 965	PHI:845	Uniprot	A4ULJ1	EMBL	ABO93370	04-XC4	erg11/cyp51						no	1047171	Zymoseptoria triticii (related: Mycosphaerella graminicola)	54734	K 1562	Septoria leaf blotch	Monocots	4564	Triticum (related: Wheat)					eburicol 14 alpha-demethylase			Sterol biosynthesis	chemistry target: resistance to chemical 	no data found	no data found	no data found	no data found							anti-infective: cyproconazole: CAS: 94361-06-5					mutation: characterised		HJC	KHK; AC	17511023	PubMed	10.1002/ps.1390	TriR6
Record 966	PHI:846	Uniprot	A4ULJ2	EMBL	ABO93371	04-XC3	erg11/cyp51						no	1047171	Zymoseptoria triticii (related: Mycosphaerella graminicola)	54734	K 1562	Septoria leaf blotch	Monocots	4564	Triticum (related: Wheat)					eburicol 14 alpha-demethylase			Sterol biosynthesis	chemistry target: resistance to chemical 	no data found	no data found	no data found	no data found							anti-infective: cyproconazole: CAS: 94361-06-5					mutation: characterised		HJC	KHK; AC	17511023	PubMed	10.1002/ps.1390	TriR7
Record 967	PHI:847	Uniprot	Q6F4M1	EMBL	BAD26622 	NCIMB1947	GyrA						no	96345	Flavobacterium psychrophilum 	96345	NCIMB1947	Bacterial cold-water disease 	Bony Fishes	8019	Oncorhynchus kisutch (related: Coho salmon)					DNA gyrase (bacterial topoisomerase II)				chemistry target: sensitivity to chemical	no data found	no data found	no data found	no data found							anti-infective: oxolinic acid: CAS: 14698-29-4					sequence analysis of sensitive and resistant strains		HJC	TKB; AC	15240271	PubMed	10.1128/AEM.70.7.3968-3972.2004	Susceptible allele
Record 968	PHI:848	Uniprot	Q6F4K2	EMBL	BAD26642 	FKR9801	GyrA						no	96345	Flavobacterium psychrophilum 	96345	FKR9801	Bacterial cold-water disease 	Bony fishes	8022	Oncorhynchus mykiss (related: Rainbow trout)					DNA gyrase (bacterial topoisomerase II)				chemistry target: resistance to chemical 	no data found	no data found	no data found	no data found							anti-infective: oxolinic acid: CAS: 14698-29-4					sequence analysis of sensitive and resistant strains		HJC	TKB; AC	15240271	PubMed	10.1128/AEM.70.7.3968-3972.2004	Resistant allele
Record 969	PHI:849	Uniprot	Q75WC1	EMBL	BAC98438	M3	GyrA						no	337	Burkholderia glumae		M3	Bacterial grain rot	Monocots	4530	Oryza sativa (related: Rice)					DNA gyrase (bacterial topoisomerase II)				chemistry target: resistance to chemical 	no data found	no data found	no data found	no data found							anti-infective: oxolinic acid: CAS: 14698-29-4					sequence analysis of sensitive and resistant strains			TKB; AC	15345450; 17194844	PubMed	10.1128/AEM.70.9.5613-5620.2004; 10.1128/AEM.02400-06	
Record 970	PHI:850	Uniprot	Q75WC2	EMBL	BAC98437	FU13	GyrA						no	337	Burkholderia glumae		FU13	Bacterial grain rot	Monocots	4530	Oryza sativa (related: Rice)					DNA gyrase (bacterial topoisomerase II)				chemistry target: resistance to chemical 	no data found	no data found	no data found	no data found							anti-infective: oxolinic acid: CAS: 14698-29-4					sequence analysis of sensitive and resistant strains			TKB; AC	15345450; 17194844	PubMed	10.1128/AEM.70.9.5613-5620.2004; 10.1128/AEM.02400-06	
Record 971	PHI:851	Uniprot	Q75WC3	EMBL	BAC98436	Pg-15	GyrA						no	337	Burkholderia glumae		Pg-15	Bacterial grain rot	Monocots	4530	Oryza sativa (related: Rice)					DNA gyrase (bacterial topoisomerase II)				chemistry target: resistance to chemical 	no data found	no data found	no data found	no data found							anti-infective: oxolinic acid: CAS: 14698-29-4					sequence analysis of sensitive and resistant strains			TKB; AC	15345450; 17194844	PubMed	10.1128/AEM.70.9.5613-5620.2004; 10.1128/AEM.02400-06	
Record 972	PHI:852	Uniprot	Q75WC4	EMBL	BAC98435	Pg-7	GyrA						no	337	Burkholderia glumae		Pg-7	Bacterial grain rot	Monocots	4530	Oryza sativa (related: Rice)					DNA gyrase (bacterial topoisomerase II)				chemistry target: resistance to chemical 	no data found	no data found	no data found	no data found							anti-infective: oxolinic acid: CAS: 14698-29-4					sequence analysis of sensitive and resistant strains			TKB; AC	15345450; 17194844	PubMed	10.1128/AEM.70.9.5613-5620.2004; 10.1128/AEM.02400-06	
Record 973	PHI:853	Uniprot	Q4PCH2	EMBL	EAK83313	521	YAP1						no	5270	Ustilago maydis	559306	FB1, FB2	Corn smut	Monocots	4577	Zea mays (related: Maize)					Transcription factor	GO:0009405, IMP	GO	Oxidative stress response	reduced virulence	no data found	no data found	no data found	no data found												gene deletion; gene complementation			AB	17616735	PubMed		Higher sensitivity to H2O2
Record 974	PHI:854	Uniprot	Q4PD66	EMBL	EAK82380	521	um01947						no	5270	Ustilago maydis		SG200	Corn smut	Monocots	4577	Zea mays (related: Maize)					Cytochrome C peroxidase precursor	GO:0009405, IMP	GO		reduced virulence	no data found	no data found	no data found	no data found												gene deletion			AB	17616735	PubMed		Higher sensitivity to H2O2
Record 975	PHI:855	no data found	no data found	Broad	um10672		um10672						no	5270	Ustilago maydis		SG200	Corn smut	Monocots	4577	Zea mays (related: Maize)					Haem peroxidase 	GO:0009405, IMP	GO		reduced virulence	no data found	no data found	no data found	no data found												gene deletion			AB	17616735	PubMed		Higher sensitivity to H2O2
Record 976	PHI:856	Uniprot	Q5AI81	EMBL	EAL02391	SC5314	PDE2						PHI:857	5476	Candida albicans	5476	DP42 and others	Candidiasis	Rodents	10090	Mus musculus (related: House mouse)					cAMP phosphodiesterase	GO:0009405, IMP	GO		reduced virulence	no data found	no data found	no data found	no data found												gene disruption; gene complementation			AB	17614954	PubMed		PDE1:PDE2 double mutant is non-pathogenic
Record 977	PHI:857	Uniprot	Q5AGE4	EMBL	EAL01707	SC5314	PDE1						PHI:856	5476	Candida albicans	5476	DP42 and others	Candidiasis	Rodents	10090	Mus musculus (related: House mouse)					phosphodiesterase				unaffected pathogenicity	no data found	no data found	no data found	no data found												gene disruption; gene complementation			AB	17614954	PubMed		PDE1:PDE2 double mutant is non-pathogenic
Record 978	PHI:858	Uniprot	A6ZIB7	EMBL	ABS01490		NOX1						no	318829	Magnaporthe oryzae		Guy-11	Rice blast	Monocots	4530	Oryza sativa (related: Rice)					NADPH Oxidase	GO:0009405, IMP	GO		loss of pathogenicity	no data found	no data found	no data found	no data found												gene disruption; gene complementation			AB	17600089	PubMed		
Record 979	PHI:859	Uniprot	A6ZIB8	EMBL	ABS01491		NOX2						no	318829	Magnaporthe oryzae		Guy-11	Rice blast	Monocots	4530	Oryza sativa (related: Rice)					NADPH Oxidase	GO:0009405, IMP	GO		loss of pathogenicity	no data found	no data found	no data found	no data found												gene disruption; gene complementation			AB	17600089	PubMed		
Record 980	PHI:860	Uniprot	Q5EMY3	EMBL	AAX07670	Y34, 70-15	MSP1						no	318829	Magnaporthe oryzae	242507	70-15	Rice blast	Monocots	4530	Oryza sativa (related: Rice)					Small secreted protein	GO:0009405, IMP	GO		reduced virulence	no data found	no data found	no data found	no data found												gene deletion			AB	17590228	PubMed		
Record 981	PHI:860	Uniprot	Q5EMY3	EMBL	AAX07670	Y34, 70-15	MSP1						no	318829	Magnaporthe oryzae	242507	70-15	Rice blast	Monocots	112509	Hordeum vulgare subsp. vulgare (related: Domesticated barley)					Small secreted protein	GO:0009405, IMP	GO		reduced virulence	no data found	no data found	no data found	no data found												gene deletion			AB	17590228	PubMed		
Record 982	PHI:861	Uniprot	I1S095		FGSG_10114 		RAS2						no	5518	Fusarium graminearum (related: Gibberella zeae)	229533	PH-1	Fusarium ear blight	Monocots	4577	Zea mays (related: Maize)					Ras GTPase	GO:0009405, IMP	GO		reduced virulence	no data found	no data found	no data found	no data found				Slowed	Delayed							gene deletion; gene complementation			AB; AC	17555271	PubMed	10.1094/MPMI-20-6-0627	
Record 983	PHI:861	Uniprot	I1S095		FGSG_10114 		RAS2						no	5518	Fusarium graminearum (related: Gibberella zeae)	229533	PH-1	Fusarium ear blight	Monocots	4564	Triticum (related: Wheat)					Ras GTPase	GO:0009405, IMP	GO		reduced virulence	no data found	no data found	no data found	no data found				Slowed	Delayed							gene deletion; gene complementation			AB; AC	17555271	PubMed	10.1094/MPMI-20-6-0627	
Record 984	PHI:862	Uniprot	Q2V086	EMBL	BAE66713	104-T	ClaSSD1						no	5462	Colletotrichum lagenarium	5462	104-T	Anthracnose	Eudicots	3659	Cucumis sativus (related: Cucumber)					Regulation of cell wall assembly	GO:0009405, IMP; GO:0044409	GO		loss of pathogenicity	no data found	no data found	Yes	no data found												gene disruption			AB	17542924	PubMed		
Record 985	PHI:864	Uniprot	A3QX02	EMBL	ABJ98717	AF14	ZafA						no	746128	Aspergillus fumigatus	1266464	CEA17 (AF14)	Aspergillosis	Rodents	10090	Mus musculus (related: House mouse)					Regulation of zinc homeostasis	GO:0009405, IMP	GO		loss of pathogenicity	no data found	no data found	no data found	no data found												gene deletion; gene complementation			AB	17542914	PubMed		Germination and growth impaired in zinc-limiting media
Record 986	PHI:867	Uniprot	A5H456	EMBL	ABN41482	IPO323	MgAtr7						no	1047171	Zymoseptoria triticii (related: Mycosphaerella graminicola)	336722	IPO323	Septoria leaf blotch	Monocots	4564	Triticum (related: Wheat)					ABC Transporter				unaffected pathogenicity	no data found	no data found	no data found	no data found												gene disruption			AB	17379549	PubMed		
Record 987	PHI:868	Uniprot	Q70YY7	EMBL	CAD30840	β	CLSTE12						no	290576	Colletotrichum lindemuthianum	290576	Briosi and Cav. race β	Anthracnose	Eudicots	3885	Phaseolus vulgaris (related: String bean)					Transcription factor	GO:0009405, IMP	GO		loss of pathogenicity	no data found	no data found	Yes	no data found												gene disruption; gene complementation			AB	17376073	PubMed		
Record 988	PHI:871	no data found	no data found	Broad	MGG_12656	70-15	MGG_12656						no	318829	Magnaporthe oryzae	1271791	KJ201	Rice blast	Monocots	4530	Oryza sativa (related: Rice)					Hypothetical protein				reduced virulence	no data found	Yes	no data found	no data found												gene disruption			KHK	17353894	PubMed	10.1038/ng2002	
Record 989	PHI:872	Uniprot	G4N9G6	Broad	MGG_03284	70-15	MGG_03284						no	318829	Magnaporthe oryzae	1271791	KJ201	Rice blast	Monocots	4530	Oryza sativa (related: Rice)					Hypothetical protein				reduced virulence	no data found	no data found	no data found	no data found												gene disruption			KHK	17353894	PubMed	10.1038/ng2002	
Record 990	PHI:873	Uniprot	G4MRV1	Broad	MGG_02443	70-15	MGG_02443						no	318829	Magnaporthe oryzae	1271791	KJ201	Rice blast	Monocots	4530	Oryza sativa (related: Rice)					Hypothetical protein				reduced virulence	no data found	Yes	no data found	no data found												gene disruption			KHK	17353894	PubMed	10.1038/ng2002	
Record 991	PHI:874	Uniprot	G4NC47	Broad	MGG_00435	70-15	MGG_00435						no	318829	Magnaporthe oryzae	1271791	KJ201	Rice blast	Monocots	4530	Oryza sativa (related: Rice)					Hypothetical protein				loss of pathogenicity	no data found	no data found	no data found	no data found												gene disruption			KHK	17353894	PubMed	10.1038/ng2002	
Record 992	PHI:875	Uniprot	G4MSV0	Broad	MGG_04587	70-15	MGG_04587						no	318829	Magnaporthe oryzae	1271791	KJ201	Rice blast	Monocots	4530	Oryza sativa (related: Rice)					Hypothetical protein				loss of pathogenicity	no data found	Yes	no data found	no data found												gene disruption			KHK	17353894	PubMed	10.1038/ng2002	
Record 993	PHI:876	no data found	no data found	Broad	MGG_11671	70-15	MGG_11671						no	318829	Magnaporthe oryzae	1271791	KJ201	Rice blast	Monocots	4530	Oryza sativa (related: Rice)					Hypothetical protein				reduced virulence	no data found	Yes	no data found	no data found												gene disruption			KHK	17353894	PubMed	10.1038/ng2002	
Record 994	PHI:877	Uniprot	G4NCL5	Broad	MGG_00383	70-15	MGG_00383						no	318829	Magnaporthe oryzae	1271791	KJ201	Rice blast	Monocots	4530	Oryza sativa (related: Rice)					Hypothetical protein				reduced virulence	no data found	Yes	no data found	no data found												gene disruption			KHK	17353894	PubMed	10.1038/ng2002	
Record 995	PHI:878	Uniprot	G4NGP0	Broad	MGG_12142	70-15	MGG_12142						no	318829	Magnaporthe oryzae	1271791	KJ201	Rice blast	Monocots	4530	Oryza sativa (related: Rice)					Hypothetical protein				reduced virulence	no data found	Yes	no data found	no data found												gene disruption			KHK	17353894	PubMed	10.1038/ng2002	
Record 996	PHI:879	no data found	no data found	Broad	MGG_13072	70-15	MGG_13072						no	318829	Magnaporthe oryzae	1271791	KJ201	Rice blast	Monocots	4530	Oryza sativa (related: Rice)					Hypothetical protein				reduced virulence	no data found	Yes	no data found	no data found												gene disruption			KHK	17353894	PubMed	10.1038/ng2002	
Record 997	PHI:880	no data found	no data found	Broad	MGG_12365	70-15	MGG_12365						no	318829	Magnaporthe oryzae	1271791	KJ201	Rice blast	Monocots	4530	Oryza sativa (related: Rice)					Hypothetical protein				reduced virulence	no data found	Yes	no data found	no data found												gene disruption			KHK	17353894	PubMed	10.1038/ng2002	
Record 998	PHI:881	Uniprot	G4MS58	Broad	MGG_04556	70-15	MGG_04556						no	318829	Magnaporthe oryzae	1271791	KJ201	Rice blast	Monocots	4530	Oryza sativa (related: Rice)					Hypothetical protein				reduced virulence	no data found	Yes	no data found	no data found												gene disruption			KHK	17353894	PubMed	10.1038/ng2002	
Record 999	PHI:882	Uniprot	G4N3K2	Broad	MGG_04985	70-15	MGG_04985						no	318829	Magnaporthe oryzae	1271791	KJ201	Rice blast	Monocots	4530	Oryza sativa (related: Rice)					Hypothetical protein				reduced virulence	no data found	Yes	no data found	no data found												gene disruption			KHK	17353894	PubMed	10.1038/ng2002	
Record 1000	PHI:883	Uniprot	A4QYF9	Broad	MGG_08560	70-15	MGG_08560						no	318829	Magnaporthe oryzae	1271791	KJ201	Rice blast	Monocots	4530	Oryza sativa (related: Rice)					Hypothetical protein				reduced virulence	no data found	Yes	no data found	no data found												gene disruption			KHK	17353894	PubMed	10.1038/ng2002	
Record 1001	PHI:884	no data found	no data found	Broad	MGG_12556	70-15	MGG_12556						no	318829	Magnaporthe oryzae	1271791	KJ201	Rice blast	Monocots	4530	Oryza sativa (related: Rice)					Hypothetical protein				reduced virulence	no data found	no data found	no data found	no data found												gene disruption			KHK	17353894	PubMed	10.1038/ng2002	
Record 1002	PHI:885	Uniprot	G4MPP9	Broad	MGG_02240	70-15	MGG_02240						no	318829	Magnaporthe oryzae	1271791	KJ201	Rice blast	Monocots	4530	Oryza sativa (related: Rice)					Hypothetical protein				reduced virulence	no data found	no data found	no data found	no data found												gene disruption			KHK	17353894	PubMed	10.1038/ng2002	
